date,state,total,phase2,mysj,call,web,children,children_solo,adolescents,elderly,comorb,oku
2021-08-22,Sabah,1523955,379060,1442137,345,81473,0,0,113136,166815,291301,23482
2021-08-22,Sarawak,1870638,567414,1596297,451,273890,0,0,172581,295598,420002,27834
2021-08-22,Selangor,5431537,1352359,5323996,2385,105156,0,0,425807,606399,1020124,125011
2021-08-22,Terengganu,750035,213598,685195,352,64488,0,0,79304,96791,168692,17540
2021-08-22,W.P. Kuala Lumpur,2039519,512387,2000696,1153,37670,0,0,125811,253700,367158,47946
2021-08-22,W.P. Labuan,67687,18134,62655,17,5015,0,0,5656,6521,14495,1303
2021-08-22,W.P. Putrajaya,99200,23819,97711,36,1453,0,0,11536,5129,20984,1915
2021-08-23,Johor,2927148,838377,2773181,1243,152724,0,0,261601,433805,604026,75417
2021-08-23,Kedah,1409543,461410,1320386,929,88228,0,0,141405,229107,355564,36571
2021-08-23,Kelantan,917808,291774,821886,475,95447,0,0,80248,148825,223617,21364
2021-08-23,Melaka,696807,223631,671116,500,25191,0,0,62589,112175,169689,23662
2021-08-23,Negeri Sembilan,911859,293136,873655,643,37561,0,0,78500,147388,225235,25709
2021-08-23,Pahang,1036470,320969,925209,609,110652,0,0,102237,165196,241162,24843
2021-08-23,Perak,1658755,582661,1525040,1510,132205,0,0,125445,330688,432800,38299
2021-08-23,Perlis,177625,67239,162693,179,14753,0,0,13833,31778,54140,5141
2021-08-23,Pulau Pinang,1402603,416334,1364449,817,37337,0,0,98939,226531,297557,33593
2021-08-23,Sabah,1533575,380532,1451885,343,81347,0,0,114741,167448,292169,23697
2021-08-23,Sarawak,1874038,567779,1600053,451,273534,0,0,174893,295689,420231,27939
2021-08-23,Selangor,5444275,1354104,5336810,2390,105075,0,0,429276,606878,1021151,125459
2021-08-23,Terengganu,757198,214581,692808,350,64040,0,0,83634,97013,169393,17774
2021-08-23,W.P. Kuala Lumpur,2043832,512948,2005028,1150,37654,0,0,126697,253922,367447,48086
2021-08-23,W.P. Labuan,67949,18157,62830,17,5102,0,0,5791,6532,14508,1308
2021-08-23,W.P. Putrajaya,99344,23828,97858,36,1450,0,0,11580,5135,20987,1917
2021-08-24,Johor,2940915,840650,2788382,1255,151278,0,0,265354,434431,605361,76187
2021-08-24,Kedah,1415545,462445,1326671,932,87942,0,0,143461,229374,356246,36848
2021-08-24,Kelantan,924274,292918,828940,475,94859,0,0,82580,149156,224424,21614
2021-08-24,Melaka,699108,223951,673517,499,25092,0,0,63876,112248,169879,23772
2021-08-24,Negeri Sembilan,915120,293584,877044,641,37435,0,0,79645,147541,225508,25812
2021-08-24,Pahang,1040285,321445,929489,607,110189,0,0,104041,165332,241426,25001
2021-08-24,Perak,1665874,583969,1532642,1515,131717,0,0,127889,331004,433675,38644
2021-08-24,Perlis,178171,67356,163281,178,14712,0,0,13925,31818,54237,5161
2021-08-24,Pulau Pinang,1407909,417071,1369897,813,37199,0,0,101062,226728,298061,33766
2021-08-24,Sabah,1543705,382004,1462127,344,81234,0,0,116009,168071,293078,23903
2021-08-24,Sarawak,1877630,568173,1603995,450,273185,0,0,177435,295809,420492,28033
2021-08-24,Selangor,5455345,1355581,5348028,2400,104917,0,0,432200,607365,1021975,125878
2021-08-24,Terengganu,763870,215444,699821,350,63699,0,0,87737,97187,169971,18007
2021-08-24,W.P. Kuala Lumpur,2047370,513470,2008565,1158,37647,0,0,127358,254116,367738,48209
2021-08-24,W.P. Labuan,68122,18171,62940,17,5165,0,0,5885,6537,14520,1309
2021-08-24,W.P. Putrajaya,99488,23849,98005,36,1447,0,0,11619,5141,21005,1920
2021-08-25,Johor,2952152,842475,2800564,1258,150330,0,0,268364,434905,606375,76872
2021-08-25,Kedah,1421227,463505,1332714,937,87576,0,0,145180,229663,356984,37108
2021-08-25,Kelantan,933275,294330,838713,477,94085,0,0,86949,149592,225398,21890
2021-08-25,Melaka,702559,224430,677120,499,24940,0,0,66252,112306,170179,23962
2021-08-25,Negeri Sembilan,918410,294105,880517,639,37254,0,0,80683,147726,225818,25938
2021-08-25,Pahang,1044221,322091,933907,605,109709,0,0,105634,165498,241852,25172
2021-08-25,Perak,1672788,585207,1540024,1516,131248,0,0,130417,331347,434511,38938
2021-08-25,Perlis,178758,67517,163864,178,14716,0,0,14070,31868,54354,5191
2021-08-25,Pulau Pinang,1412783,417799,1374891,816,37076,0,0,102996,226974,298533,33945
2021-08-25,Sabah,1553037,383379,1471615,344,81078,0,0,117040,168692,293913,24080
2021-08-25,Sarawak,1880284,568494,1606976,450,272858,0,0,179146,295910,420680,28120
2021-08-25,Selangor,5465545,1356959,5358463,2398,104684,0,0,434695,607790,1022760,126237
2021-08-25,Terengganu,769814,216237,705960,349,63505,0,0,91009,97411,170495,18177
2021-08-25,W.P. Kuala Lumpur,2050615,514007,2011866,1153,37596,0,0,127988,254305,368022,48354
2021-08-25,W.P. Labuan,68311,18184,63067,17,5227,0,0,6004,6543,14529,1311
2021-08-25,W.P. Putrajaya,99615,23878,98135,36,1444,0,0,11659,5145,21024,1927
2021-08-26,Johor,2964305,844400,2813887,1262,149156,0,0,271990,435393,607495,77557
2021-08-26,Kedah,1428648,464765,1340808,932,86908,0,0,147423,229969,357822,37465
2021-08-26,Kelantan,941231,295492,847205,478,93548,0,0,91336,149929,226131,22166
2021-08-26,Melaka,705705,224859,680376,503,24826,0,0,68131,112389,170423,24127
2021-08-26,Negeri Sembilan,921705,294639,883969,633,37103,0,0,81554,147901,226144,26059
2021-08-26,Pahang,1047592,322663,937877,606,109109,0,0,106846,165655,242211,25336
2021-08-26,Perak,1681255,586776,1549136,1511,130608,0,0,133179,331693,435561,39426
2021-08-26,Perlis,179306,67599,164426,178,14702,0,0,14361,31897,54409,5211
2021-08-26,Pulau Pinang,1419974,418677,1382199,820,36955,0,0,107499,227207,299091,34195
2021-08-26,Sabah,1562547,384763,1481264,348,80935,0,0,117955,169305,294748,24263
2021-08-26,Sarawak,1882145,568779,1609096,449,272600,0,0,180229,295999,420853,28199
2021-08-26,Selangor,5474959,1358253,5368105,2401,104453,0,0,437118,608205,1023487,126613
2021-08-26,Terengganu,774518,216924,711003,348,63167,0,0,93089,97598,170938,18355
2021-08-26,W.P. Kuala Lumpur,2053233,514463,2014495,1153,37585,0,0,128588,254468,368271,48460
2021-08-26,W.P. Labuan,68502,18205,63208,17,5277,0,0,6122,6551,14548,1314
2021-08-26,W.P. Putrajaya,99766,23901,98286,36,1444,0,0,11702,5147,21041,1930
2021-08-27,Johor,2974080,845863,2824592,1269,148219,0,0,274766,435769,608286,78095
2021-08-27,Kedah,1434152,465738,1346796,923,86433,0,0,148954,230281,358470,37696
2021-08-27,Kelantan,947229,296413,853698,476,93055,0,0,94261,150209,226754,22376
2021-08-27,Melaka,708046,225245,682782,509,24755,0,0,69347,112470,170658,24248
2021-08-27,Negeri Sembilan,924116,295001,886542,634,36940,0,0,82271,148041,226365,26115
2021-08-27,Pahang,1051305,323339,942113,610,108582,0,0,107987,165864,242642,25512
2021-08-27,Perak,1687909,587795,1556318,1529,130062,0,0,135342,331977,436184,39738
2021-08-27,Perlis,179816,67693,164957,178,14681,0,0,14657,31914,54488,5224
2021-08-27,Pulau Pinang,1425826,419390,1388177,820,36829,0,0,110568,227412,299549,34386
2021-08-27,Sabah,1571796,386111,1490629,347,80820,0,0,118652,169965,295501,24459
2021-08-27,Sarawak,1883828,569027,1611022,449,272357,0,0,180989,296108,420974,28274
2021-08-27,Selangor,5483633,1359398,5376999,2402,104232,0,0,439415,608613,1024110,126955
2021-08-27,Terengganu,777673,217356,714458,351,62864,0,0,94531,97707,171233,18462
2021-08-27,W.P. Kuala Lumpur,2055747,514836,2017057,1153,37537,0,0,129125,254628,368490,48541
2021-08-27,W.P. Labuan,68609,18216,63330,17,5262,0,0,6171,6556,14553,1315
2021-08-27,W.P. Putrajaya,99918,23926,98442,36,1440,0,0,11781,5158,21062,1932
2021-08-28,Johor,2982500,847147,2833762,1276,147462,0,0,277253,436119,609062,78524
2021-08-28,Kedah,1438962,466574,1351968,919,86075,0,0,150256,230524,359035,37897
2021-08-28,Kelantan,952650,297229,859503,477,92670,0,0,96896,150454,227291,22573
2021-08-28,Melaka,710039,225567,684841,508,24690,0,0,70363,112545,170860,24350
2021-08-28,Negeri Sembilan,925962,295271,888480,635,36847,0,0,82831,148145,226529,26170
2021-08-28,Pahang,1053901,323780,945176,611,108114,0,0,108775,165998,242942,25608
2021-08-28,Perak,1693231,588695,1562094,1537,129600,0,0,137165,332236,436772,39949
2021-08-28,Perlis,180215,67768,165364,178,14673,0,0,14828,31939,54538,5237
2021-08-28,Pulau Pinang,1429713,419978,1392168,825,36720,0,0,112423,227606,299886,34546
2021-08-28,Sabah,1580979,387338,1500039,346,80594,0,0,119273,170517,296208,24644
2021-08-28,Sarawak,1885078,569206,1612495,448,272135,0,0,181557,296199,421028,28333
2021-08-28,Selangor,5491961,1360485,5385508,2395,104058,0,0,441668,608991,1024591,127347
2021-08-28,Terengganu,780961,217873,718053,350,62558,0,0,95896,97837,171551,18607
2021-08-28,W.P. Kuala Lumpur,2058106,515147,2019457,1152,37497,0,0,129507,254758,368654,48631
2021-08-28,W.P. Labuan,68692,18230,63424,17,5251,0,0,6205,6564,14561,1315
2021-08-28,W.P. Putrajaya,99981,23932,98504,36,1441,0,0,11816,5160,21068,1931
2021-08-29,Johor,2990381,848460,2842528,1259,146594,0,0,279850,436505,609802,78974
2021-08-29,Kedah,1444233,467519,1357544,908,85781,0,0,152359,230816,359659,38123
2021-08-29,Kelantan,958721,298225,865920,472,92329,0,0,99620,150778,227945,22802
2021-08-29,Melaka,713347,226010,688334,505,24508,0,0,71472,112623,171133,24518
2021-08-29,Negeri Sembilan,927851,295549,890543,627,36681,0,0,83440,148269,226678,26232
2021-08-29,Pahang,1056295,324174,947910,606,107779,0,0,109525,166130,243170,25722
2021-08-29,Perak,1698079,589532,1567410,1530,129139,0,0,138825,332465,437291,40192
2021-08-29,Perlis,180734,67858,165917,178,14639,0,0,15057,31962,54605,5258
2021-08-29,Pulau Pinang,1433466,420521,1396054,822,36590,0,0,114112,227786,300231,34702
2021-08-29,Sabah,1589495,388421,1508740,344,80411,0,0,119855,171004,296802,24821
2021-08-29,Sarawak,1886244,569367,1613897,448,271899,0,0,182092,296250,421128,28379
2021-08-29,Selangor,5500009,1361632,5393794,2384,103831,0,0,443799,609307,1025135,127760
2021-08-29,Terengganu,783955,218354,721311,346,62298,0,0,97201,97970,171871,18730
2021-08-29,W.P. Kuala Lumpur,2060201,515433,2021608,1149,37444,0,0,129871,254886,368788,48699
2021-08-29,W.P. Labuan,68798,18242,63544,17,5237,0,0,6258,6565,14570,1315
2021-08-29,W.P. Putrajaya,100028,23938,98553,36,1439,0,0,11847,5164,21071,1934
2021-08-30,Johor,2997887,849561,2850775,1265,145847,0,0,281819,436831,610412,79375
2021-08-30,Kedah,1449071,468335,1362421,917,85733,0,0,153897,231084,360220,38312
2021-08-30,Kelantan,963606,298985,871271,470,91865,0,0,101596,151027,228438,22963
2021-08-30,Melaka,716168,226428,691334,506,24328,0,0,72403,112741,171366,24648
2021-08-30,Negeri Sembilan,929636,295817,892493,629,36514,0,0,83964,148384,226834,26295
2021-08-30,Pahang,1058959,324653,950874,600,107485,0,0,110228,166291,243481,25823
2021-08-30,Perak,1703132,590447,1572755,1529,128848,0,0,140597,332685,437913,40407
2021-08-30,Perlis,181133,67927,166335,181,14617,0,0,15216,31991,54657,5266
2021-08-30,Pulau Pinang,1436994,421152,1399661,831,36502,0,0,115314,228013,300641,34844
2021-08-30,Sabah,1598112,389586,1517472,346,80294,0,0,120380,171542,297479,24981
2021-08-30,Sarawak,1887582,569528,1615473,449,271660,0,0,182710,296328,421215,28418
2021-08-30,Selangor,5508859,1362764,5402849,2388,103622,0,0,445924,609658,1025734,128120
2021-08-30,Terengganu,786373,218719,723885,345,62143,0,0,98125,98098,172111,18804
2021-08-30,W.P. Kuala Lumpur,2062675,515737,2024107,1155,37413,0,0,130291,255024,368939,48784
2021-08-30,W.P. Labuan,68984,18256,63666,17,5301,0,0,6358,6572,14579,1315
2021-08-30,W.P. Putrajaya,100094,23952,98620,36,1438,0,0,11880,5163,21080,1939
2021-08-31,Johor,3005306,850770,2859015,1252,145039,0,0,283844,437171,611060,79788
2021-08-31,Kedah,1452609,468954,1366226,915,85468,0,0,154977,231291,360633,38453
2021-08-31,Kelantan,966985,299573,874963,467,91555,0,0,102860,151204,228812,23095
2021-08-31,Melaka,718013,226676,693326,503,24184,0,0,72980,112810,171519,24714
2021-08-31,Negeri Sembilan,930648,295967,893590,628,36430,0,0,84297,148432,226918,26334
2021-08-31,Pahang,1061050,324975,953277,598,107175,0,0,110769,166415,243675,25902
2021-08-31,Perak,1706522,591017,1576360,1523,128639,0,0,141737,332850,438242,40569
2021-08-31,Perlis,181392,67981,166620,179,14593,0,0,15307,32006,54704,5269
2021-08-31,Pulau Pinang,1439613,421491,1402410,828,36375,0,0,115963,228150,300800,34969
2021-08-31,Sabah,1606681,390646,1526185,344,80152,0,0,120845,172088,298016,25163
2021-08-31,Sarawak,1888517,569663,1616597,448,271472,0,0,183132,296390,421270,28458
2021-08-31,Selangor,5515150,1363613,5409325,2382,103443,0,0,447706,609949,1026146,128385
2021-08-31,Terengganu,788254,219038,725940,344,61970,0,0,98829,98189,172308,18892
2021-08-31,W.P. Kuala Lumpur,2064301,515955,2025768,1152,37381,0,0,130622,255118,369047,48815
2021-08-31,W.P. Labuan,69043,18257,63733,17,5293,0,0,6371,6574,14578,1315
2021-08-31,W.P. Putrajaya,100127,23963,98652,36,1439,0,0,11895,5165,21087,1946
2021-09-01,Johor,3013220,851960,2867754,1250,144216,0,0,285487,437530,611780,80132
2021-09-01,Kedah,1456362,469563,1370046,915,85401,0,0,155925,231512,361007,38592
2021-09-01,Kelantan,970908,300293,879273,468,91167,0,0,104069,151506,229233,23236
2021-09-01,Melaka,719796,226920,695220,505,24071,0,0,73527,112891,171674,24781
2021-09-01,Negeri Sembilan,932116,296209,895167,630,36319,0,0,84689,148550,227056,26380
2021-09-01,Pahang,1063917,325519,956605,590,106722,0,0,111503,166637,244031,26013
2021-09-01,Perak,1711083,591778,1581230,1528,128325,0,0,143040,333091,438699,40785
2021-09-01,Perlis,181804,68066,167082,178,14544,0,0,15520,32023,54767,5287
2021-09-01,Pulau Pinang,1442372,421998,1405272,826,36274,0,0,116448,228338,301108,35099
2021-09-01,Sabah,1615159,391806,1534733,342,80084,0,0,121305,172648,298647,25329
2021-09-01,Sarawak,1889477,569791,1617767,447,271263,0,0,183575,296441,421331,28503
2021-09-01,Selangor,5523103,1364551,5417455,2382,103266,0,0,449988,610240,1026671,128672
2021-09-01,Terengganu,790418,219402,728239,347,61832,0,0,99625,98326,172535,18966
2021-09-01,W.P. Kuala Lumpur,2066407,516218,2027911,1156,37340,0,0,130984,255235,369172,48866
2021-09-01,W.P. Labuan,69176,18270,63833,17,5326,0,0,6433,6582,14582,1318
2021-09-01,W.P. Putrajaya,100172,23966,98699,37,1436,0,0,11921,5165,21091,1947
2021-09-02,Johor,3021032,852904,2876550,1254,143228,0,0,286971,437817,612257,80469
2021-09-02,Kedah,1460444,470267,1374290,915,85239,0,0,156771,231765,361440,38783
2021-09-02,Kelantan,975008,301315,883359,471,91178,0,0,105158,152115,229745,23387
2021-09-02,Melaka,721362,227162,696876,503,23983,0,0,74008,112980,171808,24851
2021-09-02,Negeri Sembilan,933616,296492,896726,631,36259,0,0,85110,148674,227226,26442
2021-09-02,Pahang,1068350,326165,961752,600,105998,0,0,112400,166867,244439,26190
2021-09-02,Perak,1716048,592606,1586636,1528,127884,0,0,144561,333332,439224,41008
2021-09-02,Perlis,182129,68145,167443,178,14508,0,0,15671,32039,54818,5303
2021-09-02,Pulau Pinang,1444820,422384,1407827,826,36167,0,0,116869,228513,301339,35184
2021-09-02,Sabah,1623441,392883,1543205,341,79895,0,0,121733,173158,299207,25518
2021-09-02,Sarawak,1890409,569928,1618844,446,271119,0,0,183951,296516,421376,28544
2021-09-02,Selangor,5530055,1365391,5424553,2382,103120,0,0,452109,610539,1027133,128895
2021-09-02,Terengganu,792448,219734,730408,347,61693,0,0,100208,98436,172740,19039
2021-09-02,W.P. Kuala Lumpur,2068340,516442,2029880,1160,37300,0,0,131348,255350,369255,48918
2021-09-02,W.P. Labuan,69358,18284,63941,17,5400,0,0,6528,6589,14590,1320
2021-09-02,W.P. Putrajaya,100234,23970,98762,38,1434,0,0,11945,5168,21090,1948
2021-09-03,Johor,3029017,853796,2885337,1253,142427,0,0,288551,438100,612677,80819
2021-09-03,Kedah,1463857,470852,1377994,910,84953,0,0,157634,231993,361783,38929
2021-09-03,Kelantan,978310,301922,886883,470,90957,0,0,106138,152382,230103,23497
2021-09-03,Melaka,722846,227348,698457,501,23888,0,0,74485,113046,171900,24908
2021-09-03,Negeri Sembilan,935434,296766,898638,630,36166,0,0,85572,148780,227341,26532
2021-09-03,Pahang,1072339,326667,966199,599,105541,0,0,113115,167063,244764,26291
2021-09-03,Perak,1720821,593338,1591707,1533,127581,0,0,145979,333579,439687,41176
2021-09-03,Perlis,182587,68212,167922,179,14486,0,0,15859,32058,54864,5319
2021-09-03,Pulau Pinang,1447212,422812,1410313,828,36071,0,0,117348,228686,301565,35296
2021-09-03,Sabah,1630044,393730,1549916,342,79786,0,0,122190,173592,299628,25673
2021-09-03,Sarawak,1891555,570079,1620182,446,270927,0,0,184422,296616,421428,28581
2021-09-03,Selangor,5536998,1366220,5431662,2382,102954,0,0,454236,610867,1027548,129120
2021-09-03,Terengganu,793918,219924,732003,346,61569,0,0,100723,98523,172818,19089
2021-09-03,W.P. Kuala Lumpur,2070584,516700,2032168,1160,37256,0,0,131768,255461,369352,48983
2021-09-03,W.P. Labuan,69443,18291,64019,17,5407,0,0,6544,6598,14590,1320
2021-09-03,W.P. Putrajaya,100280,23973,98808,38,1434,0,0,11981,5168,21090,1950
2021-09-04,Johor,3036015,854684,2892967,1251,141797,0,0,289891,438394,613047,81187
2021-09-04,Kedah,1467476,471418,1381637,908,84931,0,0,158424,232190,362112,39077
2021-09-04,Kelantan,981692,302520,890476,466,90750,0,0,107122,152649,230463,23606
2021-09-04,Melaka,724246,227520,699926,501,23819,0,0,74958,113113,171994,24949
2021-09-04,Negeri Sembilan,936810,296952,900071,632,36107,0,0,85958,148855,227396,26602
2021-09-04,Pahang,1076029,327221,970362,596,105071,0,0,113725,167274,245107,26420
2021-09-04,Perak,1725048,594020,1596348,1535,127165,0,0,147180,333785,440048,41410
2021-09-04,Perlis,182885,68262,168245,179,14461,0,0,15968,32078,54903,5327
2021-09-04,Pulau Pinang,1449390,423214,1412581,825,35984,0,0,117739,228848,301785,35404
2021-09-04,Sabah,1636435,394525,1556461,342,79632,0,0,122618,173983,300031,25806
2021-09-04,Sarawak,1892482,570195,1621327,446,270709,0,0,184819,296667,421455,28619
2021-09-04,Selangor,5543144,1366844,5437992,2384,102768,0,0,456146,611109,1027733,129329
2021-09-04,Terengganu,795663,220155,733974,348,61341,0,0,101280,98622,172933,19152
2021-09-04,W.P. Kuala Lumpur,2072715,516989,2034358,1158,37199,0,0,132130,255612,369441,49069
2021-09-04,W.P. Labuan,69516,18301,64102,17,5397,0,0,6556,6601,14597,1322
2021-09-04,W.P. Putrajaya,100349,23986,98875,38,1436,0,0,12031,5169,21098,1955
2021-09-05,Johor,3043830,855660,2901466,1245,141119,0,0,291797,438717,613485,81546
2021-09-05,Kedah,1472308,472101,1386421,904,84983,0,0,159613,232455,362463,39304
2021-09-05,Kelantan,985603,303175,894739,465,90399,0,0,108361,152939,230847,23730
2021-09-05,Melaka,725525,227651,701295,500,23730,0,0,75511,113166,172015,25002
2021-09-05,Negeri Sembilan,938209,297193,901592,632,35985,0,0,86503,148943,227504,26660
2021-09-05,Pahang,1079181,327612,973845,595,104741,0,0,114609,167451,245306,26531
2021-09-05,Perak,1729700,594733,1601456,1532,126712,0,0,148733,334016,440341,41685
2021-09-05,Perlis,183165,68307,168564,179,14422,0,0,16105,32095,54927,5339
2021-09-05,Pulau Pinang,1451829,423651,1415166,824,35839,0,0,118367,229064,301945,35537
2021-09-05,Sabah,1643253,395368,1563457,340,79456,0,0,123321,174426,300410,25966
2021-09-05,Sarawak,1894459,570382,1623690,445,270324,0,0,186067,296739,421523,28684
2021-09-05,Selangor,5550001,1367488,5445016,2376,102609,0,0,458798,611383,1027942,129532
2021-09-05,Terengganu,797644,220462,736167,348,61129,0,0,101976,98758,173097,19223
2021-09-05,W.P. Kuala Lumpur,2075043,517246,2036765,1151,37127,0,0,132671,255719,369506,49168
2021-09-05,W.P. Labuan,69576,18311,64170,17,5389,0,0,6570,6607,14600,1323
2021-09-05,W.P. Putrajaya,100423,24000,98955,38,1430,0,0,12083,5174,21116,1955
2021-09-06,Johor,3050936,856578,2909213,1248,140475,0,0,293248,439061,613891,81845
2021-09-06,Kedah,1476175,472698,1390456,902,84817,0,0,160339,232660,362781,39506
2021-09-06,Kelantan,989164,303825,898625,461,90078,0,0,109430,153178,231229,23896
2021-09-06,Melaka,726899,227861,702790,499,23610,0,0,76092,113258,172126,25043
2021-09-06,Negeri Sembilan,939664,297387,903153,630,35881,0,0,86946,149040,227573,26717
2021-09-06,Pahang,1082444,328006,977530,594,104320,0,0,115198,167608,245520,26633
2021-09-06,Perak,1734535,595378,1606648,1530,126357,0,0,150036,334276,440648,41863
